Survived,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,FarePerPerson,Fare_log,Age_log,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Other,AgeGroup_Child,AgeGroup_Teen,AgeGroup_Adult,AgeGroup_Senior
0,2,39.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.6888794541139363,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,33.0,1,0,53.1,2,0,26.55,3.9908341858524357,3.5263605246161616,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,26.0,0,0,7.8875,1,1,7.8875,2.184645795129359,3.295836866004329,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,39.0,0,0,24.15,1,1,24.15,3.224857896545748,3.6888794541139363,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,35.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.58351893845611,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,6.0,4,2,31.275,7,0,4.4678571428571425,3.4742929367327062,1.9459101490553132,True,False,False,False,True,False,True,False,False,False,True,False,False,False
0,3,30.5,0,0,8.05,1,1,8.05,2.2027647577118348,3.449987545831587,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,,0,0,0.0,1,1,0.0,0.0,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,23.0,0,0,7.925,1,1,7.925,2.188856327665703,3.1780538303479458,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,2,31.0,1,1,37.0042,3,0,12.334733333333332,3.637696679934592,3.4657359027997265,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,43.0,0,0,6.45,1,1,6.45,2.0082140323914683,3.784189633918261,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,10.0,3,2,27.9,6,0,4.6499999999999995,3.3638415951183864,2.3978952727983707,False,True,False,False,True,True,False,False,False,False,True,False,False,False
1,1,52.0,1,1,93.5,3,0,31.166666666666668,4.548599834499697,3.970291913552122,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,27.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,3.332204510175204,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,1,38.0,0,0,0.0,1,1,0.0,0.0,3.6635616461296463,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1,3,27.0,0,1,12.475,2,0,6.2375,2.600836116795061,3.332204510175204,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,2.0,4,1,39.6875,6,0,6.614583333333333,3.705920919968788,1.0986122886681098,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,,0,0,6.95,1,1,6.95,2.0731719286662407,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
0,3,,0,0,56.4958,1,1,56.4958,4.05171190165724,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,2,1.0,0,2,37.0042,3,0,12.334733333333332,3.637696679934592,0.6931471805599453,False,True,True,False,False,True,False,False,False,False,True,False,False,False
1,3,,0,0,7.75,1,1,7.75,2.169053700369523,,False,True,False,True,False,False,False,True,False,False,False,False,False,False
1,1,62.0,0,0,80.0,1,1,80.0,4.394449154672439,4.143134726391533,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1,3,15.0,1,0,14.4542,2,0,7.2271,2.737880811060884,2.772588722239781,True,False,True,False,False,False,False,False,True,False,False,True,False,False
1,2,0.83,1,1,18.75,3,0,6.25,2.9831534913471307,0.6043159668533294,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,,0,0,7.2292,1,1,7.2292,2.1076888046179385,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,23.0,0,0,7.8542,1,1,7.8542,2.180891922715322,3.1780538303479458,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,18.0,0,0,8.3,1,1,8.3,2.2300144001592104,2.9444389791664403,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,39.0,1,1,83.1583,3,0,27.71943333333333,4.432699549165613,3.6888794541139363,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,21.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,8.05,1,1,8.05,2.2027647577118348,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,32.0,0,0,56.4958,1,1,56.4958,4.05171190165724,3.4965075614664802,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,,0,0,29.7,1,1,29.7,3.4242626545931514,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,20.0,0,0,7.925,1,1,7.925,2.188856327665703,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,16.0,0,0,10.5,1,1,10.5,2.4423470353692043,2.833213344056216,False,True,False,False,True,False,False,True,False,False,False,True,False,False
1,1,30.0,0,0,31.0,1,1,31.0,3.4657359027997265,3.4339872044851463,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,3,34.5,0,0,6.4375,1,1,6.4375,2.006534770871748,3.56953269648137,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,17.0,0,0,8.6625,1,1,8.6625,2.2682524139135403,2.8903717578961645,False,True,False,False,True,False,False,True,False,False,False,True,False,False
0,3,42.0,0,0,7.55,1,1,7.55,2.145931282948669,3.7612001156935624,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,8,2,69.55,11,0,6.322727272727272,4.256321678298823,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0,3,35.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.58351893845611,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,2,28.0,0,1,33.0,2,0,16.5,3.5263605246161616,3.367295829986474,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1,1,,1,0,89.1042,2,0,44.5521,4.500966778400217,,True,False,True,False,False,False,False,False,True,False,False,False,False,False
0,3,4.0,4,2,31.275,7,0,4.4678571428571425,3.4742929367327062,1.6094379124341003,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,65.87,0,0,7.775,1,1,7.775,2.1719067693519296,4.202750436065887,False,True,False,False,True,False,False,True,False,False,False,False,False,True
0,3,9.0,1,1,15.2458,3,0,5.081933333333333,2.7878344138303452,2.302585092994046,True,False,True,False,False,False,True,False,False,False,True,False,False,False
1,1,16.0,0,1,39.4,2,0,19.7,3.6988297849671046,2.833213344056216,True,False,False,False,True,False,True,False,False,False,False,True,False,False
0,2,44.0,1,0,26.0,2,0,13.0,3.295836866004329,3.8066624897703196,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,3,18.0,0,1,9.35,2,0,4.675,2.336986519711378,2.9444389791664403,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,45.0,1,1,164.8667,3,0,54.95556666666667,5.11118445372147,3.828641396489095,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,1,51.0,0,0,26.55,1,1,26.55,3.3160025355989236,3.9512437185814275,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,3,24.0,0,3,19.2583,4,0,4.814575,3.0085645861193133,3.2188758248682006,True,False,True,False,False,False,False,False,True,False,False,False,True,False
0,3,,0,0,7.2292,1,1,7.2292,2.1076888046179385,,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0,3,41.0,2,0,14.1083,3,0,4.702766666666666,2.7152442616824506,3.7376696182833684,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,2,21.0,1,0,11.5,2,0,5.75,2.5257286443082556,3.091042453358316,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,48.0,0,0,25.9292,1,1,25.9292,3.2932111997353943,3.8918202981106265,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,,8,2,69.55,11,0,6.322727272727272,4.256321678298823,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0,2,24.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.2188758248682006,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,42.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.7612001156935624,True,False,False,False,True,False,False,False,True,False,False,False,True,False
1,2,27.0,1,0,13.8583,2,0,6.92915,2.698558631668595,3.332204510175204,True,False,True,False,False,False,True,False,False,False,False,False,True,False
0,1,31.0,0,0,50.4958,1,1,50.4958,3.941500250945973,3.4657359027997265,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,9.5,1,1,9.5,2.3513752571634776,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,3,4.0,1,1,11.1333,3,0,3.7111,2.495953738718064,1.6094379124341003,False,True,False,False,True,True,False,False,False,False,True,False,False,False
0,3,26.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.295836866004329,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,1,47.0,1,1,52.5542,3,0,17.518066666666666,3.9806942251907276,3.871201010907891,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,1,33.0,0,0,5.0,1,1,5.0,1.791759469228055,3.5263605246161616,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,47.0,0,0,9.0,1,1,9.0,2.302585092994046,3.871201010907891,False,True,False,False,True,False,False,True,False,False,False,False,True,False
1,2,28.0,1,0,24.0,2,0,12.0,3.2188758248682006,3.367295829986474,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,3,15.0,0,0,7.225,1,1,7.225,2.1071782966514356,2.772588722239781,True,False,True,False,False,False,True,False,False,False,False,True,False,False
0,3,20.0,0,0,9.8458,1,1,9.8458,2.3837779082709782,3.044522437723423,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,19.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,2.995732273553991,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,,0,0,7.8958,1,1,7.8958,2.1855792552411137,,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1,1,56.0,0,1,83.1583,2,0,41.57915,4.432699549165613,4.04305126783455,True,False,True,False,False,False,False,False,True,False,False,False,True,False
1,2,25.0,0,1,26.0,2,0,13.0,3.295836866004329,3.258096538021482,True,False,False,False,True,False,False,False,True,False,False,False,True,False
0,3,33.0,0,0,7.8958,1,1,7.8958,2.1855792552411137,3.5263605246161616,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,22.0,0,0,10.5167,1,1,10.5167,2.4437981558973862,3.1354942159291497,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,2,28.0,0,0,10.5,1,1,10.5,2.4423470353692043,3.367295829986474,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,25.0,0,0,7.05,1,1,7.05,2.0856720914304723,3.258096538021482,False,True,False,False,True,False,False,True,False,False,False,False,True,False
0,3,39.0,0,5,29.125,6,0,4.854166666666667,3.405355391810819,3.6888794541139363,True,False,False,True,False,False,False,False,True,False,False,False,True,False
0,2,27.0,0,0,13.0,1,1,13.0,2.6390573296152584,3.332204510175204,False,True,False,False,True,False,False,False,False,True,False,False,True,False
1,1,19.0,0,0,30.0,1,1,30.0,3.4339872044851463,2.995732273553991,True,False,False,False,True,False,True,False,False,False,False,False,True,False
0,3,,1,2,23.45,4,0,5.8625,3.196630215920881,,True,False,False,False,True,False,True,False,False,False,False,False,False,False
1,1,26.0,0,0,30.0,1,1,30.0,3.4339872044851463,3.295836866004329,False,True,True,False,False,False,False,True,False,False,False,False,True,False
0,3,32.0,0,0,7.75,1,1,7.75,2.169053700369523,3.4965075614664802,False,True,False,True,False,False,False,True,False,False,False,False,True,False
